User_ID,Date_Only,Trajectory_Risk_Score,Risk_Level,ML_Anomaly_Label,ML_Anomaly_Score,Rule_Based_Anomaly,ML_Anomaly_Binary,Both_Anomaly,Dominant_Direction,Direction_Changes
4,2009-07-06,27.095669265921025,Low Risk,Normal,0.17476385186567628,1,0,0,North,180
4,2008-10-24,27.069045657778563,Low Risk,Normal,0.18094248183519218,1,0,0,North,350
4,2009-03-01,27.068549115259415,Low Risk,Normal,0.1752702897105322,1,0,0,North,188
0,2009-04-21,27.061929806014398,Low Risk,Normal,0.17574594991348746,1,0,0,North,200
3,2009-04-21,27.061929806014398,Low Risk,Normal,0.17574594991348746,1,0,0,North,200
4,2009-01-02,27.056522453649112,Low Risk,Normal,0.17698236487432395,1,0,0,South,234
4,2009-06-29,27.051527777110095,Low Risk,Normal,0.1812987787240491,1,0,0,South,356
0,2009-05-14,27.040035026081874,Low Risk,Normal,0.17925721978387443,1,0,0,North,295
3,2009-05-14,27.040035026081874,Low Risk,Normal,0.17925721978387443,1,0,0,North,295
4,2009-04-08,27.019323565564473,Low Risk,Normal,0.17855393270020337,1,0,0,North,270
4,2008-12-02,27.017564529763824,Low Risk,Normal,0.17979496744531204,1,0,0,North,305
4,2009-01-05,27.01622643318479,Low Risk,Normal,0.18425608853171688,1,0,0,North,432
4,2009-05-25,27.009479621250296,Low Risk,Normal,0.1775848378985907,1,0,0,South,240
3,2008-11-03,27.005027929796476,Low Risk,Normal,0.17821762015792902,1,0,0,North,257
4,2009-03-19,27.00490582846237,Low Risk,Normal,0.1819678206370035,1,0,0,South,364
4,2008-12-12,27.0046384970594,Low Risk,Normal,0.1799377825190212,1,0,0,North,306
3,2009-06-24,26.991593793282842,Low Risk,Normal,0.18144811149030876,1,0,0,South,346
0,2009-06-24,26.991593793282842,Low Risk,Normal,0.18144811149030876,1,0,0,South,346
5,2008-11-08,26.984585284797244,Low Risk,Normal,0.17726681810136125,1,0,0,South,225
4,2009-05-06,26.967905498186482,Low Risk,Normal,0.1792279250901322,1,0,0,North,277
4,2009-01-15,26.965100948627146,Low Risk,Normal,0.18226467071107177,1,0,0,South,363
4,2009-06-19,26.956494380523715,Low Risk,Normal,0.18044432067796162,1,0,0,North,309
4,2009-06-10,26.943411192229526,Low Risk,Normal,0.17613848193036902,1,0,0,North,183
5,2008-11-05,26.939719188013736,Low Risk,Normal,0.17792121989465576,1,0,0,South,233
4,2009-05-18,26.933381294244917,Low Risk,Normal,0.1806019962237086,1,0,0,North,308
4,2009-01-11,26.92492217810245,Low Risk,Normal,0.17976151121317213,1,0,0,North,282
0,2009-05-19,26.895069338844824,Low Risk,Normal,0.17783799778980836,1,0,0,North,220
3,2009-05-19,26.895069338844824,Low Risk,Normal,0.17783799778980836,1,0,0,North,220
4,2009-05-19,26.878466969238527,Low Risk,Normal,0.18593029967373587,1,0,0,North,447
4,2009-05-24,26.78207738159267,Low Risk,Normal,0.18098757612528665,1,0,0,North,283
3,2009-02-18,26.77888018122385,Low Risk,Normal,0.18227564123266077,1,0,0,South,319
0,2009-06-30,26.74080380418476,Low Risk,Normal,0.18129667205485472,1,0,0,North,282
3,2009-06-30,26.74080380418476,Low Risk,Normal,0.18129667205485472,1,0,0,North,282
3,2009-04-01,26.739051837692784,Low Risk,Normal,0.18239749150498197,1,0,0,South,313
0,2009-04-01,26.739051837692784,Low Risk,Normal,0.18239749150498197,1,0,0,South,313
4,2009-06-09,26.73407147961956,Low Risk,Normal,0.1798811638193329,1,0,0,North,240
4,2008-12-20,26.686089949854004,Low Risk,Normal,0.18063161996144045,1,0,0,South,250
4,2009-01-10,26.608027104963096,Low Risk,Normal,0.18012621036040327,1,0,0,North,217
4,2009-07-09,26.605691216643148,Low Risk,Normal,0.17990041315120048,1,0,0,South,210
4,2008-10-28,26.51655673097421,Low Risk,Normal,0.18162470216363757,1,0,0,South,238
0,2008-12-04,15.767900456964037,Normal,Normal,0.054529179065837374,0,0,0,North,2
7,2008-10-25,13.75413093635211,Normal,Normal,0.0717402597610623,0,0,0,North,14
4,2009-03-11,13.171609794211241,Normal,Normal,0.08290429941898836,0,0,0,South,194
3,2009-02-01,8.863868311468128,Normal,Normal,0.1298240966340412,0,0,0,North,508
0,2008-11-04,8.66440601002204,Normal,Normal,0.14788548678865165,0,0,0,South,976
6,2008-11-17,8.301890887533817,Normal,Normal,0.11986347020428711,0,0,0,North-East,90
4,2009-04-27,7.980849759767047,Normal,Normal,0.13073942604184158,0,0,0,North,324
0,2009-05-06,7.178352218393604,Normal,Normal,0.12853064305131162,0,0,0,North,70
3,2009-05-06,7.178352218393604,Normal,Normal,0.12853064305131162,0,0,0,North,70
4,2008-10-23,6.704267185459196,Normal,Normal,0.13199297006451843,0,0,0,North,56
3,2009-04-09,6.572961718784291,Normal,Normal,0.13256219577549017,0,0,0,North,41
0,2009-04-09,6.572961718784291,Normal,Normal,0.13256219577549017,0,0,0,North,41
4,2009-01-26,6.483702645934482,Normal,Normal,0.1512814812372355,0,0,0,North,554
3,2009-02-09,6.082317749842289,Normal,Normal,0.13798462213705848,0,0,0,North,79
4,2009-01-03,6.000101758880438,Normal,Normal,0.1373386456185972,0,0,0,North,41
4,2009-02-02,5.7832760044429925,Normal,Normal,0.15323223072723136,0,0,0,West,443
3,2008-10-23,5.663600909326937,Normal,Normal,0.1412656073265406,0,0,0,North,73
0,2009-05-16,5.515185960104015,Normal,Normal,0.1446054218113781,0,0,0,North,133
3,2009-05-16,5.515185960104015,Normal,Normal,0.1446054218113781,0,0,0,North,133
4,2009-02-04,5.485751186432639,Normal,Normal,0.15946214572439904,0,0,0,West,550
4,2008-11-30,5.286756514662988,Normal,Normal,0.14388211240098325,0,0,0,South,58
3,2008-12-20,4.662233378695404,Normal,Normal,0.15227788171350704,0,0,0,North,149
6,2008-11-23,4.648896386886077,Normal,Normal,0.1553674067111409,0,0,0,North,234
3,2009-05-20,3.980463798721761,Normal,Normal,0.15596518121382824,0,0,0,North,92
0,2009-05-20,3.980463798721761,Normal,Normal,0.15596518121382824,0,0,0,North,92
0,2009-05-10,3.9412199297755626,Normal,Normal,0.16796040900831383,0,0,0,North,425
3,2009-05-10,3.9412199297755626,Normal,Normal,0.16796040900831383,0,0,0,North,425
4,2009-07-27,3.9277344341263745,Normal,Normal,0.15969850772189836,0,0,0,South,186
3,2009-06-12,3.7662851132557362,Normal,Normal,0.16721153571362823,0,0,0,North,362
0,2009-06-12,3.7662851132557362,Normal,Normal,0.16721153571362823,0,0,0,North,362
4,2009-03-14,3.679182813701202,Normal,Normal,0.15987879586868275,0,0,0,South,132
0,2009-05-18,3.6036195742155144,Normal,Normal,0.17357841451028821,0,0,0,South,505
3,2009-05-18,3.6036195742155144,Normal,Normal,0.17357841451028821,0,0,0,South,505
4,2008-11-22,3.3181563858916823,Normal,Normal,0.16362481946170426,0,0,0,South,153
3,2008-11-13,3.277701246038716,Normal,Normal,0.17671635843985772,0,0,0,North,517
4,2009-03-05,3.2752004780764286,Normal,Normal,0.16678610861988113,0,0,0,North,233
4,2009-05-15,3.2413180056209105,Normal,Normal,0.16493123296861462,0,0,0,South,172
4,2009-04-22,3.171439985185841,Normal,Normal,0.17255672568785624,0,0,0,North,373
4,2008-11-23,3.165659229766554,Normal,Normal,0.1641955439493954,0,0,0,South,133
4,2009-05-16,3.0907465254547724,Normal,Normal,0.16678234761408606,0,0,0,North,189
4,2009-04-28,3.0245480800762152,Normal,Normal,0.17374645681640866,0,0,0,North,372
4,2009-02-13,2.980748311668126,Normal,Normal,0.17842146278264326,0,0,0,North,495
5,2009-03-14,2.8988287732403477,Normal,Normal,0.16606995909831657,0,0,0,South,123
3,2009-05-11,2.7576945730624542,Normal,Normal,0.17145141269247882,0,0,0,North,243
0,2009-05-11,2.7576945730624542,Normal,Normal,0.17145141269247882,0,0,0,North,243
4,2008-11-20,2.641979225553012,Normal,Normal,0.17402803389223026,0,0,0,North,289
4,2008-12-23,2.458188234482491,Normal,Normal,0.1731427679797679,0,0,0,North,220
4,2009-06-03,2.451196578769345,Normal,Normal,0.1769852852136397,0,0,0,North,328
3,2009-02-08,2.43951290073547,Normal,Normal,0.17277289475137092,0,0,0,South,205
3,2009-03-08,2.41225405170137,Normal,Normal,0.1780458050101968,0,0,0,North,349
3,2009-06-15,2.3610373001182263,Normal,Normal,0.17412799832799286,0,0,0,South,225
0,2009-06-15,2.3610373001182263,Normal,Normal,0.17412799832799286,0,0,0,South,225
4,2009-02-28,2.3371960962427014,Normal,Normal,0.17537795657276317,0,0,0,North,255
4,2009-03-23,2.2656367142142138,Normal,Normal,0.17614980708176947,0,0,0,South,260
4,2009-05-07,2.0885517635469797,Normal,Normal,0.17962355194702045,0,0,0,North,317
